CustomerID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
462340.0765,Male,No,25,No,Doctor,0,Low,4,Cat_6
462342.8662,Male,Yes,52,Yes,Executive,1,High,3,Cat_6
462345.6559,Female,No,28,Yes,Homemaker,9,Low,1,Cat_6
462348.4456,Male,Yes,56,Yes,Entertainment,0,Average,4,Cat_6
462351.2353,Male,Yes,38,No,Executive,12,High,7,Cat_6
462354.025,Male,Yes,83,No,Lawyer,1,High,2,Cat_6
462356.8147,Male,Yes,82,Yes,Lawyer,,High,2,Cat_6
462359.6044,Male,Yes,32,Yes,Homemaker,8,Low,,Cat_6
462362.3941,Female,No,35,Yes,Homemaker,12,Low,1,Cat_6
462365.1838,Male,Yes,40,Yes,Marketing,0,Low,2,Cat_6
462367.9735,Female,No,25,Yes,Homemaker,13,Low,1,
462370.7632,Female,Yes,39,Yes,Artist,,Average,3,Cat_6
462373.5529,Male,No,25,Yes,Artist,7,Low,1,Cat_6
462376.3426,Male,Yes,52,Yes,Artist,0,Low,4,Cat_6
462379.1324,Male,No,33,No,Artist,0,Low,4,Cat_5
462381.9221,Male,No,28,Yes,Artist,6,Low,3,Cat_6
462384.7118,Female,No,43,Yes,Artist,0,Low,1,Cat_6
462387.5015,Male,No,30,Yes,Artist,8,Low,,Cat_5
462390.2912,Female,Yes,84,Yes,Lawyer,1,High,2,Cat_6
462393.0809,Male,Yes,48,Yes,Executive,6,High,4,Cat_6
462395.8706,Female,Yes,55,No,Engineer,3,Average,2,Cat_6
462398.6603,Female,Yes,37,Yes,Homemaker,8,Low,1,Cat_6
462401.45,Male,Yes,38,Yes,Engineer,11,Average,3,Cat_6
462404.2397,Female,No,28,Yes,Doctor,,Low,3,Cat_6
462407.0294,Male,Yes,86,Yes,Lawyer,,Low,1,Cat_6
462409.8191,Female,No,35,No,Homemaker,9,Low,1,Cat_6
462412.6088,Male,No,35,No,Entertainment,0,Low,2,Cat_6
462415.3985,Female,Yes,46,No,Lawyer,0,Low,1,Cat_6
462418.1882,Female,Yes,79,Yes,Lawyer,0,Low,1,Cat_6
462420.9779,Male,Yes,63,Yes,Lawyer,5,High,2,Cat_6
462423.7676,Female,Yes,50,Yes,Doctor,,High,3,Cat_6
462426.5574,Female,No,35,Yes,Entertainment,0,Low,1,Cat_6
462429.3471,Male,Yes,65,No,Doctor,,Low,1,Cat_6
462432.1368,Male,Yes,50,No,Artist,0,Average,4,Cat_6
462434.9265,Female,No,27,No,Homemaker,,Low,,Cat_3
462437.7162,Male,Yes,45,Yes,Executive,0,High,3,Cat_6
462440.5059,Female,No,36,Yes,Homemaker,0,Low,4,Cat_6
462443.2956,Male,Yes,43,No,Entertainment,11,Average,2,Cat_6
462446.0853,Male,Yes,62,Yes,Marketing,1,High,5,Cat_6
462448.875,Male,Yes,57,Yes,Artist,2,Average,2,Cat_6
462451.6647,Male,No,51,No,Marketing,9,Low,1,Cat_6
462454.4544,Male,Yes,59,Yes,Artist,0,Low,1,Cat_3
462457.2441,Female,Yes,27,No,Artist,0,Low,4,Cat_6
462460.0338,Female,Yes,83,No,Lawyer,,High,2,Cat_6
462462.8235,Male,Yes,50,Yes,Entertainment,6,Low,3,Cat_6
462465.6132,Male,Yes,75,Yes,Executive,1,High,3,Cat_6
462468.4029,Male,No,28,No,Executive,2,Low,2,Cat_3
462471.1926,Male,Yes,39,Yes,Artist,9,Average,2,Cat_6
462473.9824,Female,Yes,69,Yes,Doctor,0,Average,2,Cat_6
462476.7721,Female,No,41,Yes,Artist,1,Low,1,Cat_4
462479.5618,Female,,28,Yes,Healthcare,0,Low,5,Cat_3
462482.3515,Female,Yes,39,No,Entertainment,1,High,3,Cat_3
462485.1412,Male,No,47,Yes,Artist,0,Low,1,Cat_3
462487.9309,Female,Yes,62,Yes,Engineer,1,Low,1,Cat_3
462490.7206,Female,,41,No,Engineer,0,Low,4,Cat_3
462493.5103,Male,Yes,49,Yes,Doctor,5,Average,3,Cat_5
462496.3,Female,Yes,52,Yes,Artist,8,Low,2,Cat_6
462499.0897,Female,Yes,48,No,Entertainment,2,Average,,Cat_4
462501.8794,Female,No,26,Yes,Healthcare,7,Low,2,Cat_3
462504.6691,Female,Yes,72,Yes,Engineer,1,Low,1,Cat_6
462507.4588,Female,Yes,47,Yes,Artist,0,Low,3,Cat_4
462510.2485,Female,No,19,No,Healthcare,1,Low,2,Cat_4
462513.0382,Female,No,21,No,Healthcare,1,Low,3,Cat_7
462515.8279,Male,No,39,No,Entertainment,1,Low,1,Cat_6
462518.6176,Female,No,52,Yes,Artist,0,Low,1,Cat_6
462521.4074,Male,Yes,37,No,Entertainment,8,Average,3,Cat_6
462524.1971,Male,Yes,51,No,Entertainment,0,Low,2,Cat_6
462526.9868,Male,Yes,48,No,Engineer,1,Average,3,Cat_6
462529.7765,Male,No,22,No,Healthcare,,Low,3,Cat_6
462532.5662,Male,Yes,47,Yes,Executive,1,High,4,Cat_6
462535.3559,Female,Yes,45,No,Engineer,0,Average,3,Cat_6
462538.1456,Female,No,29,No,Engineer,5,Low,2,Cat_6
462540.9353,Female,Yes,47,No,Doctor,1,Low,1,Cat_6
462543.725,Male,Yes,41,Yes,Entertainment,8,Average,2,Cat_6
462546.5147,Female,Yes,32,No,Homemaker,9,Average,4,Cat_2
462549.3044,Male,Yes,31,No,Marketing,2,Low,3,Cat_6
462552.0941,Male,No,20,No,Marketing,1,Low,3,Cat_6
462554.8838,Female,Yes,46,Yes,Artist,0,Average,3,Cat_6
462557.6735,Male,Yes,70,Yes,Lawyer,3,Low,1,Cat_6
462560.4632,Male,Yes,65,Yes,Artist,1,Average,3,Cat_6
462563.2529,Female,Yes,68,,Artist,1,Average,2,Cat_6
462566.0426,Male,Yes,29,No,Homemaker,9,Low,1,Cat_4
462568.8324,Male,Yes,41,Yes,Entertainment,3,Average,2,Cat_3
462571.6221,Male,Yes,50,No,Executive,0,Low,5,
462574.4118,Male,Yes,38,Yes,Entertainment,9,Average,2,Cat_3
462577.2015,Male,Yes,37,No,Executive,,Average,2,Cat_3
462579.9912,Female,Yes,30,No,Engineer,6,Low,2,Cat_3
462582.7809,Female,Yes,63,Yes,Engineer,1,Low,1,Cat_3
462585.5706,Male,Yes,42,Yes,Artist,6,Average,2,Cat_3
462588.3603,Male,Yes,41,No,Executive,0,High,3,Cat_6
462591.15,Female,Yes,60,Yes,Engineer,,High,4,Cat_6
462593.9397,Male,Yes,46,Yes,Engineer,1,Low,2,Cat_3
462596.7294,Female,Yes,83,No,Lawyer,0,High,2,Cat_6
462599.5191,Male,Yes,27,Yes,Healthcare,3,Low,2,Cat_6
462602.3088,Female,No,22,No,Healthcare,1,Low,4,Cat_2
462605.0985,Male,No,20,No,Healthcare,0,Low,4,Cat_6
462607.8882,Female,Yes,40,Yes,Engineer,0,Low,2,Cat_6
462610.6779,Female,No,28,Yes,Doctor,0,Low,6,Cat_4
462613.4676,Male,No,28,Yes,Doctor,,Low,1,Cat_4
462616.2574,Male,Yes,28,No,Entertainment,0,Low,2,Cat_3
462619.0471,Female,No,20,No,Healthcare,0,Low,4,Cat_3
462621.8368,Female,Yes,53,No,Engineer,0,Average,6,Cat_3
462624.6265,Female,Yes,35,Yes,Doctor,0,Low,2,Cat_6
462627.4162,Female,No,21,,Healthcare,3,Low,4,Cat_5
462630.2059,Male,No,30,Yes,Healthcare,6,Low,4,Cat_2
462632.9956,Female,Yes,46,Yes,Artist,2,Low,1,Cat_6
462635.7853,Female,No,36,Yes,Engineer,3,Low,4,Cat_2
462638.575,Female,Yes,38,Yes,Artist,4,High,3,Cat_2
462641.3647,Female,Yes,26,No,Marketing,1,Average,2,
462644.1544,Female,Yes,45,Yes,Doctor,1,Low,1,Cat_4
462646.9441,Female,Yes,46,Yes,Executive,5,High,2,Cat_6
462649.7338,Male,No,25,Yes,Doctor,0,Low,1,Cat_3
462652.5235,Male,No,27,No,Marketing,0,Low,7,Cat_6
462655.3132,Female,Yes,42,Yes,Doctor,6,Low,1,Cat_3
462658.1029,Male,,20,No,Marketing,3,Low,2,Cat_3
462660.8926,Male,Yes,55,Yes,Doctor,6,Low,1,Cat_3
462663.6824,Male,No,25,No,Marketing,,Low,1,Cat_6
462666.4721,Male,Yes,27,No,Doctor,,High,2,Cat_3
462669.2618,Male,No,31,No,Marketing,0,Low,4,Cat_3
462672.0515,Female,Yes,38,No,Entertainment,6,Average,5,Cat_2
462674.8412,Male,Yes,43,Yes,Entertainment,,Average,2,Cat_6
462677.6309,Female,Yes,59,Yes,Artist,2,High,3,Cat_6
462680.4206,Male,Yes,61,No,Executive,1,Average,3,Cat_6
462683.2103,Female,Yes,27,Yes,Engineer,1,Low,2,Cat_6
462686,Male,Yes,26,No,Executive,1,High,5,Cat_6
462688.7897,Male,Yes,39,Yes,Artist,,Average,4,Cat_4
462691.5794,Male,Yes,51,Yes,Artist,0,Average,3,Cat_6
462694.3691,Male,Yes,47,No,Entertainment,0,Average,3,Cat_6
462697.1588,Male,Yes,52,Yes,Artist,1,Average,4,Cat_6
462699.9485,Male,Yes,59,Yes,Lawyer,,High,2,Cat_6
462702.7382,Male,Yes,57,No,Engineer,1,Average,2,Cat_6
462705.5279,Female,Yes,86,Yes,Lawyer,1,High,2,Cat_6
462708.3176,Male,Yes,49,Yes,Artist,,Average,2,Cat_6
462711.1074,Male,No,30,No,Doctor,,Low,4,Cat_4
462713.8971,Female,Yes,43,No,Engineer,0,Average,4,Cat_6
462716.6868,Male,No,19,No,Healthcare,,Low,5,Cat_2
462719.4765,Male,No,20,No,Healthcare,,Low,4,Cat_6
462722.2662,Male,No,19,No,Healthcare,,Low,3,Cat_6
462725.0559,Female,Yes,43,Yes,Doctor,0,Low,1,Cat_6
462727.8456,Male,No,31,No,Healthcare,0,Low,4,Cat_4
462730.6353,Male,Yes,30,No,Executive,1,High,2,Cat_6
462733.425,Male,Yes,27,Yes,Doctor,8,Average,3,Cat_6
462736.2147,Male,Yes,36,Yes,Executive,,High,4,Cat_6
462739.0044,Male,Yes,47,Yes,Executive,0,Low,2,Cat_6
462741.7941,Male,Yes,35,Yes,Executive,1,High,4,Cat_6
462744.5838,Male,Yes,25,Yes,Entertainment,0,Low,2,Cat_7
462747.3735,Female,Yes,25,No,Artist,0,Low,3,Cat_6
462750.1632,Male,No,38,No,Artist,1,Low,1,Cat_3
462752.9529,Female,No,32,No,Engineer,0,Low,3,Cat_6
462755.7426,Male,Yes,48,No,Executive,1,High,6,Cat_6
462758.5324,Female,No,38,No,Artist,10,Low,1,Cat_6
462761.3221,Male,Yes,70,No,Executive,,High,2,Cat_6
462764.1118,Male,No,42,Yes,Marketing,,Low,1,Cat_6
462766.9015,Female,Yes,85,Yes,Artist,1,High,2,Cat_2
462769.6912,Female,No,25,Yes,Healthcare,1,Low,3,Cat_6
462772.4809,Female,No,31,Yes,Doctor,1,Low,2,Cat_4
462775.2706,Female,No,20,No,Healthcare,3,Low,4,Cat_4
462778.0603,Female,Yes,37,Yes,Artist,0,Average,2,Cat_4
462780.85,Male,No,33,Yes,Artist,8,Low,2,Cat_6
462783.6397,Female,No,52,No,Artist,5,Low,1,Cat_6
462786.4294,Male,No,26,Yes,Doctor,0,Low,3,Cat_6
462789.2191,Female,No,21,No,Healthcare,9,Low,5,Cat_4
462792.0088,Female,No,42,Yes,Engineer,0,Low,1,Cat_6
462794.7985,Female,Yes,35,Yes,Homemaker,,Average,4,Cat_2
462797.5882,Male,Yes,39,Yes,Artist,0,Average,4,Cat_6
462800.3779,Female,Yes,41,Yes,Doctor,1,Average,2,Cat_6
462803.1676,Female,No,18,No,Healthcare,1,Low,5,Cat_6
462805.9574,Male,No,22,No,Healthcare,0,Low,1,Cat_6
462808.7471,Female,Yes,25,No,Engineer,2,Low,2,Cat_6
462811.5368,Female,No,20,No,Healthcare,4,Low,5,
462814.3265,Female,No,18,No,Entertainment,0,Low,4,Cat_2
462817.1162,Female,No,20,No,Healthcare,1,Low,5,Cat_5
462819.9059,Male,No,21,No,Marketing,0,Low,4,Cat_2
462822.6956,Female,No,25,No,Healthcare,1,Low,4,Cat_3
462825.4853,Female,Yes,60,Yes,Artist,,Average,2,Cat_6
462828.275,Female,Yes,46,No,Engineer,0,Average,5,Cat_3
462831.0647,Male,Yes,68,No,Executive,1,High,2,Cat_6
462833.8544,Male,No,21,No,Healthcare,1,Low,4,Cat_2
462836.6441,Male,No,27,Yes,Doctor,0,Low,3,Cat_6
462839.4338,Male,Yes,59,Yes,Executive,1,High,4,Cat_6
462842.2235,Female,No,26,Yes,Artist,8,Low,1,Cat_6
462845.0132,Male,Yes,26,Yes,Artist,0,Average,2,Cat_6
462847.8029,Female,Yes,32,No,Doctor,1,Average,2,Cat_7
462850.5926,Male,No,33,No,Healthcare,0,Low,6,Cat_6
462853.3824,Male,No,28,Yes,Healthcare,0,Low,3,Cat_6
462856.1721,Female,No,30,Yes,Healthcare,0,Low,3,Cat_7
462858.9618,Female,No,32,Yes,Artist,,Low,1,Cat_6
462861.7515,Female,No,41,No,Engineer,3,Low,3,Cat_3
462864.5412,Male,Yes,42,Yes,Artist,13,Low,2,Cat_6
462867.3309,Female,Yes,45,Yes,Doctor,1,Average,4,Cat_6
462870.1206,Female,No,39,Yes,,1,Low,2,Cat_6
462872.9103,Female,No,29,No,Engineer,0,Low,1,Cat_6
462875.7,Male,Yes,46,Yes,Entertainment,1,Average,3,Cat_6
462878.4897,Female,Yes,26,Yes,Marketing,5,High,4,Cat_2
462881.2794,Female,No,26,Yes,Healthcare,,Low,4,Cat_6
462884.0691,Female,Yes,41,Yes,Doctor,1,Low,,Cat_6
462886.8588,Female,Yes,38,Yes,Marketing,9,Low,3,Cat_6
462889.6485,Male,Yes,69,No,Executive,1,High,4,Cat_6
462892.4382,Male,No,46,Yes,Artist,0,Low,2,Cat_6
462895.2279,Female,No,40,No,Artist,0,Low,1,Cat_5
462898.0176,Male,No,25,No,Engineer,9,Low,3,Cat_4
462900.8074,Male,Yes,59,No,,1,Average,2,Cat_4
462903.5971,Male,No,26,No,Doctor,1,Low,4,Cat_6
462906.3868,Female,No,33,Yes,Artist,0,Low,4,Cat_6
462909.1765,Male,Yes,56,Yes,Executive,8,High,2,Cat_6
462911.9662,Male,No,30,No,Healthcare,0,Low,5,Cat_4
462914.7559,Female,No,26,No,Healthcare,0,Low,3,Cat_6
462917.5456,Female,No,28,No,Doctor,0,Low,5,Cat_3
462920.3353,Female,Yes,28,No,Doctor,0,Average,6,Cat_6
462923.125,Male,No,20,No,Healthcare,1,Low,4,Cat_6
462925.9147,Male,Yes,41,No,Executive,1,Average,3,Cat_6
462928.7044,Male,Yes,37,Yes,Artist,0,High,3,Cat_6
462931.4941,Male,Yes,59,Yes,Artist,1,Average,3,Cat_3
462934.2838,Female,Yes,43,Yes,Artist,0,Average,2,Cat_6
462937.0735,Male,No,20,No,Healthcare,1,Low,3,Cat_6
462939.8632,Female,No,30,Yes,Healthcare,1,Low,5,Cat_2
462942.6529,Male,Yes,66,No,Executive,0,Average,2,Cat_6
462945.4426,Male,Yes,28,Yes,Artist,1,Average,3,Cat_6
462948.2324,Male,Yes,49,Yes,Entertainment,0,Average,3,Cat_6
462951.0221,Female,Yes,61,Yes,Artist,0,Average,3,
462953.8118,Male,Yes,27,Yes,Artist,9,Average,2,Cat_6
462956.6015,Female,Yes,35,No,Engineer,1,Low,1,Cat_4
462959.3912,Male,Yes,33,Yes,Healthcare,0,Average,2,Cat_6
462962.1809,Female,Yes,36,Yes,Artist,2,Average,2,Cat_6
462964.9706,Female,No,27,Yes,Artist,9,Low,1,Cat_6
462967.7603,Female,No,29,No,Healthcare,,Low,,
462970.55,Female,No,31,No,Engineer,1,Low,5,Cat_4
462973.3397,Female,No,30,No,Healthcare,0,Low,4,Cat_4
462976.1294,Female,Yes,43,Yes,Artist,,Average,2,Cat_6
462978.9191,Male,Yes,47,No,Executive,1,Low,4,Cat_4
462981.7088,Female,No,42,No,Engineer,,Low,1,Cat_6
462984.4985,Female,No,33,Yes,Healthcare,,Low,5,Cat_2
462987.2882,Female,No,36,Yes,Artist,1,Low,4,Cat_2
462990.0779,Female,No,30,Yes,Engineer,1,Low,3,Cat_6
462992.8676,Male,Yes,60,Yes,Artist,9,Low,1,Cat_6
462995.6574,Female,No,32,Yes,Healthcare,0,Low,3,Cat_4
462998.4471,Female,Yes,32,Yes,Artist,0,Average,2,Cat_4
463001.2368,Female,No,28,No,Healthcare,7,Low,3,Cat_5
463004.0265,Male,Yes,46,Yes,Healthcare,2,High,4,Cat_7
463006.8162,Female,Yes,38,Yes,Artist,4,Low,1,Cat_6
463009.6059,Male,Yes,28,,Artist,8,Low,,Cat_6
463012.3956,Male,Yes,30,Yes,Entertainment,7,Low,2,Cat_6
463015.1853,Female,Yes,52,Yes,Artist,0,Average,3,
463017.975,Female,Yes,46,Yes,Engineer,1,Average,4,Cat_6
463020.7647,Male,Yes,37,No,Engineer,0,Average,2,Cat_1
463023.5544,Female,No,25,Yes,Engineer,2,Low,3,Cat_6
463026.3441,Female,Yes,43,Yes,Engineer,1,Average,4,Cat_6
463029.1338,Male,No,32,No,Marketing,0,Low,4,Cat_6
463031.9235,Female,Yes,50,Yes,Engineer,1,High,4,Cat_6
463034.7132,Male,Yes,43,No,Artist,3,Average,3,Cat_6
463037.5029,Male,Yes,37,Yes,Artist,0,Average,2,Cat_4
463040.2926,Male,Yes,61,No,Healthcare,0,High,4,Cat_7
463043.0824,Male,Yes,39,Yes,Artist,5,Average,2,Cat_6
463045.8721,Male,Yes,46,Yes,Artist,1,Average,5,Cat_6
463048.6618,Male,Yes,37,No,Entertainment,0,Average,4,Cat_4
463051.4515,Female,Yes,36,No,Engineer,0,Low,3,Cat_2
463054.2412,Female,No,28,No,Artist,0,Low,1,Cat_6
463057.0309,Male,Yes,86,Yes,Lawyer,0,Low,1,Cat_6
463059.8206,Male,No,42,Yes,Artist,8,Low,1,Cat_6
463062.6103,Male,Yes,82,Yes,Executive,1,Low,1,Cat_6
463065.4,Female,No,18,No,Healthcare,1,Low,8,Cat_4
463068.1897,Female,No,18,No,Engineer,0,Low,4,Cat_6
463070.9794,Female,No,36,Yes,Artist,1,Low,1,Cat_5
463073.7691,Female,No,26,No,Engineer,1,Low,6,Cat_6
463076.5588,Male,Yes,49,Yes,Entertainment,1,Average,2,Cat_6
463079.3485,Female,Yes,69,Yes,Artist,1,Average,3,Cat_6
463082.1382,Female,No,29,No,Artist,1,Low,6,Cat_4
463084.9279,Male,No,68,Yes,Entertainment,1,Low,2,Cat_6
463087.7176,Male,No,33,No,Healthcare,4,Low,3,Cat_4
463090.5074,Male,Yes,38,No,Executive,3,High,5,Cat_6
463093.2971,Male,Yes,52,No,Entertainment,1,Average,3,Cat_6
463096.0868,Male,Yes,28,Yes,Artist,1,Low,2,Cat_6
463098.8765,Female,No,27,No,Healthcare,1,Low,5,Cat_2
463101.6662,Female,No,28,No,Engineer,0,Low,4,Cat_4
463104.4559,Female,Yes,25,No,Engineer,7,High,3,Cat_6
463107.2456,Female,No,30,Yes,Artist,8,Low,1,Cat_6
463110.0353,Male,Yes,40,Yes,Artist,1,Average,3,Cat_2
463112.825,Female,No,25,Yes,Artist,0,Low,9,Cat_6
463115.6147,Female,No,30,Yes,Artist,5,Low,1,
463118.4044,Female,Yes,43,No,Engineer,0,Average,2,Cat_4
463121.1941,Female,No,26,Yes,Artist,1,Low,4,Cat_6
463123.9838,Female,Yes,37,No,Entertainment,0,Average,3,Cat_6
463126.7735,Female,No,28,No,Healthcare,1,Low,5,Cat_7
463129.5632,Female,Yes,31,No,Marketing,1,Low,5,Cat_4
463132.3529,Male,Yes,46,Yes,Artist,1,Low,3,Cat_6
463135.1426,Female,Yes,47,Yes,Artist,5,Average,4,Cat_6
463137.9324,Male,No,28,No,Healthcare,1,Low,4,Cat_6
463140.7221,Male,No,30,No,Healthcare,0,Low,1,Cat_6
463143.5118,Female,,29,Yes,Entertainment,1,High,1,Cat_1
463146.3015,Male,No,23,No,Artist,2,Low,5,Cat_6
463149.0912,Female,No,22,No,Healthcare,1,Low,5,Cat_6
463151.8809,Male,No,20,No,Healthcare,1,Low,5,Cat_7
463154.6706,Male,No,22,No,Entertainment,1,Low,4,Cat_6
463157.4603,Female,No,19,No,Healthcare,0,Low,4,Cat_6
463160.25,Male,No,21,No,Healthcare,1,Low,3,Cat_6
463163.0397,Female,No,19,No,Healthcare,0,Low,4,Cat_6
463165.8294,Male,No,39,Yes,Artist,1,Low,2,Cat_6
463168.6191,Female,Yes,38,Yes,Artist,8,Low,2,Cat_6
463171.4088,Male,No,33,Yes,Healthcare,3,Low,1,Cat_6
463174.1985,Female,No,38,Yes,Homemaker,4,Low,1,Cat_6
463176.9882,Female,No,29,Yes,Healthcare,0,Low,3,Cat_6
463179.7779,Female,Yes,35,No,Entertainment,4,Low,1,Cat_6
463182.5676,Male,Yes,32,Yes,Artist,9,Average,2,Cat_6
463185.3574,Male,Yes,59,Yes,Artist,0,Low,1,Cat_6
463188.1471,Female,No,32,Yes,Doctor,0,Low,1,Cat_6
463190.9368,Female,No,29,Yes,Healthcare,8,Low,3,Cat_4
463193.7265,Female,No,31,Yes,Entertainment,0,Low,4,Cat_2
463196.5162,Male,Yes,59,No,Executive,0,High,4,Cat_6
463199.3059,Male,Yes,87,Yes,Lawyer,0,High,2,Cat_6
463202.0956,Male,Yes,53,Yes,Executive,0,Low,2,Cat_6
463204.8853,Male,Yes,83,No,Lawyer,0,High,2,Cat_6
463207.675,Male,No,33,No,Healthcare,1,Low,5,Cat_4
463210.4647,Female,No,26,No,Engineer,,Low,4,Cat_6
463213.2544,Female,Yes,39,Yes,Artist,7,High,5,
463216.0441,Female,No,27,No,Healthcare,1,Low,5,Cat_4
463218.8338,Female,Yes,42,Yes,Artist,5,Average,2,Cat_4
463221.6235,Male,Yes,46,Yes,Artist,4,Average,2,Cat_6
463224.4132,Male,Yes,63,Yes,Doctor,0,High,2,Cat_6
463227.2029,Male,No,32,Yes,Doctor,1,Low,2,Cat_6
463229.9926,Female,No,38,Yes,Engineer,0,Low,3,Cat_6
463232.7824,Male,No,38,Yes,Entertainment,1,Low,2,Cat_6
463235.5721,Female,Yes,63,Yes,Engineer,1,Low,1,Cat_6
463238.3618,Female,No,45,Yes,Artist,1,Low,1,Cat_6
463241.1515,Female,No,33,Yes,Healthcare,1,Low,5,Cat_2
463243.9412,Male,No,27,No,Entertainment,0,Low,2,Cat_6
463246.7309,Female,Yes,87,No,Artist,7,High,2,Cat_7
463249.5206,Female,No,25,No,Healthcare,14,Low,1,Cat_6
463252.3103,Male,Yes,61,Yes,Artist,0,Average,4,Cat_6
463255.1,Male,Yes,41,Yes,Artist,1,High,4,Cat_6
463257.8897,Male,Yes,86,Yes,Lawyer,,High,2,Cat_6
463260.6794,Male,Yes,51,Yes,Executive,4,High,3,Cat_6
463263.4691,Male,,83,No,Lawyer,0,High,2,Cat_6
463266.2588,Male,Yes,60,Yes,Artist,3,High,3,Cat_6
463269.0485,Male,Yes,65,Yes,Artist,6,Average,3,Cat_6
463271.8382,Female,No,32,No,Healthcare,1,Low,,Cat_6
463274.6279,Female,Yes,41,Yes,Artist,1,Low,1,Cat_6
463277.4176,Female,Yes,56,Yes,Artist,0,Average,3,Cat_6
463280.2074,Female,Yes,74,No,Lawyer,1,High,2,Cat_6
463282.9971,Male,Yes,39,Yes,Artist,4,Average,2,Cat_2
463285.7868,Female,No,42,No,Artist,2,Low,2,Cat_6
463288.5765,Male,Yes,68,Yes,Artist,5,High,2,Cat_6
463291.3662,Male,No,30,Yes,Artist,1,Low,1,Cat_6
463294.1559,Female,No,32,No,Healthcare,1,Low,3,Cat_6
463296.9456,Male,Yes,43,Yes,Artist,13,Low,1,Cat_6
463299.7353,Female,Yes,40,Yes,Artist,3,High,2,Cat_5
463302.525,Female,Yes,87,No,Entertainment,0,High,2,Cat_6
463305.3147,Male,Yes,43,No,Entertainment,1,Low,2,Cat_6
463308.1044,Male,Yes,48,Yes,Doctor,1,Average,3,Cat_2
463310.8941,Female,Yes,58,Yes,Marketing,0,Average,2,Cat_6
463313.6838,Male,Yes,52,Yes,Artist,,High,3,Cat_6
463316.4735,Female,No,30,No,Healthcare,14,Low,3,Cat_6
463319.2632,Female,Yes,53,Yes,Artist,2,Low,2,Cat_6
463322.0529,Female,Yes,56,Yes,Artist,3,Average,3,Cat_6
463324.8426,Male,Yes,48,Yes,Artist,1,Average,4,Cat_6
463327.6324,Male,Yes,28,No,Doctor,1,Low,5,Cat_6
463330.4221,Female,Yes,61,Yes,Artist,0,Average,2,Cat_6
463333.2118,Male,Yes,62,Yes,Entertainment,1,Average,3,Cat_6
463336.0015,Female,Yes,49,Yes,Artist,1,Average,5,Cat_4
463338.7912,Male,Yes,40,,Entertainment,0,High,2,Cat_6
463341.5809,Male,Yes,62,Yes,Entertainment,1,Low,2,Cat_6
463344.3706,Male,No,35,Yes,Entertainment,1,Low,,Cat_1
463347.1603,Female,No,48,Yes,Artist,4,Low,1,Cat_6
463349.95,Female,Yes,36,Yes,Artist,1,Average,3,Cat_2
463352.7397,Female,Yes,56,Yes,Artist,1,Average,5,Cat_6
463355.5294,Female,Yes,66,No,Marketing,0,High,2,Cat_1
463358.3191,Male,No,40,Yes,Artist,6,Low,2,Cat_6
463361.1088,Female,Yes,57,Yes,Artist,0,Average,2,Cat_6
463363.8985,Male,Yes,42,Yes,Artist,,Average,3,Cat_2
463366.6882,Male,Yes,35,No,Marketing,1,Low,3,Cat_6
463369.4779,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6
463372.2676,Male,No,29,No,Artist,8,Low,5,Cat_5
463375.0574,Male,No,26,No,Doctor,0,Low,1,Cat_6
463377.8471,Female,Yes,84,Yes,Lawyer,1,High,2,Cat_6
463380.6368,Male,Yes,86,Yes,Executive,0,Low,1,Cat_6
463383.4265,Male,Yes,77,No,Lawyer,1,High,2,Cat_6
463386.2162,Female,No,37,Yes,Artist,0,Low,3,Cat_6
463389.0059,Male,Yes,74,No,Executive,0,High,2,Cat_6
463391.7956,Male,No,27,No,Artist,1,Low,2,Cat_6
463394.5853,Female,Yes,56,Yes,Artist,0,Low,1,Cat_6
463397.375,Female,No,27,Yes,Healthcare,0,Low,1,Cat_6
463400.1647,Male,Yes,39,Yes,Artist,7,Average,2,Cat_6
463402.9544,Male,Yes,35,Yes,Entertainment,3,Average,2,Cat_6
463405.7441,Male,Yes,66,Yes,Entertainment,1,Average,2,Cat_6
463408.5338,Female,No,47,Yes,Artist,0,Low,2,Cat_6
463411.3235,Female,Yes,36,Yes,Artist,8,Average,2,Cat_6
463414.1132,Male,Yes,43,Yes,Artist,4,Average,2,Cat_6
463416.9029,Female,Yes,55,Yes,Artist,0,Average,4,Cat_6
463419.6926,Male,Yes,41,Yes,Doctor,0,Average,3,Cat_6
463422.4824,Female,No,26,Yes,Artist,9,Low,5,Cat_6
463425.2721,Male,Yes,72,Yes,Artist,0,High,2,Cat_2
463428.0618,Male,Yes,59,,Artist,0,Average,2,Cat_6
463430.8515,Male,Yes,38,Yes,Entertainment,1,Average,3,Cat_6
463433.6412,Male,Yes,72,No,Lawyer,1,Low,2,Cat_6
463436.4309,Male,No,31,Yes,Healthcare,1,Low,4,Cat_6
463439.2206,Male,No,41,Yes,Artist,9,Low,1,Cat_6
463442.0103,Male,No,25,No,Engineer,9,Low,2,Cat_3
463444.8,Male,No,29,Yes,Artist,,Low,,Cat_2
463447.5897,Male,Yes,83,Yes,Lawyer,0,High,2,Cat_4
463450.3794,Female,Yes,51,Yes,Engineer,0,Average,4,Cat_6
463453.1691,Male,Yes,40,Yes,Artist,0,Low,2,Cat_2
